ID,ter1,ter2,ter3,ter4,tier_region,ownd,kids,Binary Kids,inc,sex,wlth,hv,Log[hv],incmed,Log[incmed],incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,donr,Weight,Binary Donr,damt,part,Validation,Home PCA,Donation PCA1,Donation PCA2,H1_1,H1_2,H1_3,Neural Net Probability( donr=0 ),Neural Net Probability( donr=1 ),Neural Net Most Likely donr,Neural Net Profit for 0,Neural Net Profit for 1,Neural Net Most Profitable Prediction for donr,Neural Net Expected Profit for donr,Neural Net Actual Profit for donr,Neural Net Weighted Profit,Neural Net Cumulative Profit,NLR Lin[1],NLR Prob[1],NLR Prob[0],NLR Profit for 1,NLR Profit for 0,NLR Most Profitable Prediction for donr,NLR Expected Profit for donr,NLR Actual Profit for donr,NLR Adjusted Profit,NLR Cumulative Adjusted Profit,NLR Most Likely donr,DT Prob(donr==0),DT Prob(donr==1),DT Most Likely donr,DT Profit for 0,DT Profit for 1,DT Most Profitable Prediction for donr,DT Expected Profit for donr,DT Actual Profit for donr,DT Adjusted Profit,DT Cumulative Profit,BF Prob(donr==0),BF Prob(donr==1),BF Most Likely donr,BF Profit for 0,BF Profit for 1,BF Most Profitable Prediction for donr,BF Expected Profit for donr,BF Actual Profit for donr,BF Adjusted Profit,BF Cumulative Profit,BT Prob(donr==1),BT Prob(donr==0),BT Most Likely donr,BT Profit for 0,BT Profit for 1,BT Most Profitable Prediction for donr,BT Expected Profit for donr,BT Actual Profit for donr,BT Adjusted Profit,BT Cumulative Profit,CLASSIFICATION MODEL,DT 21 damt Predictor,BT damt Predictor,BF damt Predictor,Linear Pred Formula damt,damt Avg Predictor,damt FINAL Predictor,Cumulative Predicted Donation Amount
4770,0,0,1,0,3,1,2,1,4,1,9,202,5.308267697,39,3.663561646,49,15,71,131,34,40,35,4,26.11,NA,1,0,,test,2,-0.182038419,2.638656977,-0.114385499,0.34092013,0.99274027,0.971255594,0.991985719,0.008014281,0,0,-1.883792922,0,0,,,,-1.009499696,0.267077772,0.732922228,1.872627701,0,1,1.872627701,,,,0,0.993780695,0.006219305,0,0,-1.909820081,0,0,,,,0.80836501,0.19163499,0,0,0.778707358,1,0.778707358,,,,0.058983654,0.941016346,0,0,-1.144737017,0,0,,,,0,7.442857143,4.310645348,3.854123533,8.833207279,6.110208326,2.513563309,7055.600517
6334,0,0,0,0,5,1,2,1,4,1,9,173,5.153291594,37,3.610917913,57,9,28,66,19,5,32,4,10.13,NA,1,0,,test,2,-0.045733262,-0.871029859,-1.053383177,0.162090315,0.958574404,0.960133415,0.971281545,0.028718455,0,0,-1.583582406,0,0,,,,-1.272547768,0.218821428,0.781178572,1.172910709,0,1,1.172910709,,,,0,0.993780695,0.006219305,0,0,-1.909820081,0,0,,,,0.800916379,0.199083621,0,0,0.886712501,1,0.886712501,,,,0.058983654,0.941016346,0,0,-1.144737017,0,0,,,,0,7.442857143,3.065524718,2.397851933,5.980032841,4.721566659,1.092818802,7056.693336
6079,0,0,1,0,3,1,1,1,6,0,8,207,5.332718793,32,3.465735903,60,9,138,497,78,38,25,5,41.07,NA,1,0,,test,2,0.14919869,5.450590027,4.052871276,0.312151264,0.990717215,0.860384464,0.98048225,0.01951775,0,0,-1.716992626,0,0,,,,0.317118972,0.578621964,0.421378036,6.390018471,0,1,6.390018471,,,,1,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.819415629,0.180584371,0,0,0.618473384,1,0.618473384,,,,0.058947657,0.941052343,0,0,-1.145258977,0,0,,,,0,0.134948097,2.535928021,1.949151545,11.04154697,3.915393657,2.021655632,7058.714991
2640,0,1,0,0,2,0,3,1,4,1,9,195,5.272999559,34,3.526360525,59,12,43,70,16,9,15,17,18.82,NA,1,0,,test,2,-0.017445318,0.045525997,-0.843864371,0.210385154,-0.566480406,0.986869055,0.999967662,3.23E-05,0,0,-1.999531095,0,0,,,,-5.416363807,0.004423619,0.995576381,-1.935857531,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.781682685,0.218317315,0,0,1.165601074,1,1.165601074,,,,0.058654858,0.941345142,0,0,-1.149504557,0,0,,,,0,0.141176471,4.070533656,3.80007721,2.60834243,2.655032442,0.80580215,7059.520793
7834,1,0,0,0,1,1,3,1,4,0,9,99,4.59511985,22,3.091042453,24,32,76,115,33,27,37,3,13.9,NA,1,0,,test,2,-2.36732844,0.948491463,0.185886724,0.397544256,0.993992847,0.989627056,0.995326178,0.004673822,0,0,-1.932229577,0,0,,,,-1.62052073,0.165133068,0.834866932,0.394429481,0,1,0.394429481,,,,0,0.993780695,0.006219305,0,0,-1.909820081,0,0,,,,0.767809215,0.232190785,0,0,1.366766383,1,1.366766383,,,,0.058323353,0.941676647,0,0,-1.154311381,0,0,,,,0,2.8,3.916118597,2.618723433,5.780312931,3.77878874,2.245535891,7061.766329
4905,0,1,0,0,2,0,1,1,5,0,8,95,4.553876892,22,3.091042453,30,21,83,124,14,10,30,28,8.78,NA,1,0,,test,2,-1.886072417,-0.621739693,0.680696819,0.913171254,0.705884096,0.243514397,0.997135468,0.002864532,0,0,-1.958464283,0,0,,,,-6.010407431,0.002447086,0.997552914,-1.964517259,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.830072648,0.169927352,0,0,0.463946608,1,0.463946608,,,,0.058271472,0.941728528,0,0,-1.155063656,0,0,,,,0,0,3.263570528,2.446248414,1.114715013,1.706133489,1.108609909,7062.874939
5204,0,1,0,0,2,0,3,1,3,0,7,72,4.276666119,15,2.708050201,29,48,36,56,16,7,23,5,7.15,NA,1,0,,test,2,-3.147284942,-1.088680062,-0.90829503,0.619251205,0.292839397,0.988758662,0.999951847,4.82E-05,0,0,-1.999301787,0,0,,,,-6.530379288,0.001456329,0.998543671,-1.978883236,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.827994656,0.172005344,0,0,0.494077484,1,0.494077484,,,,0.058206465,0.941793535,0,0,-1.156006259,0,0,,,,0,3.923913043,2.160384806,1.33731866,-0.480529079,1.735271858,1.026527449,7063.901467
3623,0,0,0,0,5,1,4,1,5,0,8,300,5.703782475,71,4.262679877,73,1,27,52,20,17,14,9,11.55,NA,1,0,,test,2,2.154720554,-0.193800986,-1.312478881,-0.232645345,-0.253901252,0.999322293,0.996788262,0.003211738,0,0,-1.953429796,0,0,,,,-5.362119481,0.004669051,0.995330949,-1.932298762,0,0,0,,,,0,0.860990887,0.139009113,0,0,0.015632145,1,0.015632145,,,,0.776093328,0.223906672,0,0,1.246646747,1,1.246646747,,,,0.058201501,0.941798499,0,0,-1.156078237,0,0,,,,0,0.856643357,1.491681003,1.501648352,-0.143849079,0.926530908,1.004898701,7064.906365
2335,1,0,0,0,1,1,2,1,4,0,4,229,5.433722004,66,4.189654742,69,1,132,338,22,6,37,6,13.98,NA,1,0,,test,2,1.475418621,0.266830137,3.461091336,0.029131378,0.986623128,0.927120355,0.898650654,0.101349346,0,0,-0.530434485,0,0,,,,1.044566541,0.739730162,0.260269838,8.726087346,0,1,8.726087346,,,,1,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.777063978,0.222936022,0,0,1.232572316,1,1.232572316,,,,0.058062846,0.941937154,0,0,-1.158088734,0,0,,,,0,4.046728972,4.205562006,3.881401333,8.435847412,5.142384931,3.499583369,7068.405949
1776,1,0,0,0,1,1,2,1,1,1,9,124,4.820281566,28,3.33220451,54,11,35,56,56,47,19,6,18.36,NA,1,0,,test,2,-0.704110714,2.515537914,-1.520715207,0.1631819,-0.071945364,0.945135898,0.999538742,0.000461258,0,0,-1.99331176,0,0,,,,-4.281181696,0.013637754,0.986362246,-1.802252566,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.808049705,0.191950295,0,0,0.783279271,1,0.783279271,,,,0.057734309,0.942265691,0,0,-1.162852518,0,0,,,,0,0.134948097,2.602726619,1.573088023,2.890659958,1.800355674,1.465060267,7069.871009
1502,0,0,0,1,4,1,2,1,2,0,9,165,5.105945474,53,3.970291914,53,6,24,52,11,7,22,4,5.6,NA,1,0,,test,2,0.249902347,-1.353049546,-1.184619956,0.3146959,0.715569387,0.966918145,0.996771447,0.003228553,0,0,-1.953185978,0,0,,,,-3.82523057,0.021347739,0.978652261,-1.690457791,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.841353003,0.158646997,0,0,0.300381452,1,0.300381452,,,,0.057673821,0.942326179,0,0,-1.163729595,0,0,,,,0,0.134948097,1.254176378,0.889589169,2.387863021,1.166644166,0.562607871,7070.433617
3340,0,1,0,0,2,1,3,1,2,1,2,157,5.056245805,27,3.295836866,51,11,36,86,27,21,21,7,11.98,NA,1,0,,test,2,-0.560718039,0.243960843,-0.884584975,0.306303758,0.357798449,0.993778831,0.99933105,0.00066895,0,0,-1.990300222,0,0,,,,-5.370789499,0.004628932,0.995371068,-1.932880491,0,0,0,,,,0,0.824178926,0.175821074,0,0,0.549405569,1,0.549405569,,,,0.828762731,0.171237269,0,0,0.482940402,1,0.482940402,,,,0.057585582,0.942414418,0,0,-1.165009061,0,0,,,,0,2.318777293,1.492960149,0.798590061,-0.041446811,1.142220173,0.464480237,7070.898097
3022,0,0,0,0,5,1,2,1,4,1,2,105,4.65396035,27,3.295836866,40,18,73,82,18,11,24,5,18.2,NA,1,0,,test,2,-1.39653931,0.215559833,-0.05941725,0.105509745,0.331228439,0.95391505,0.996436567,0.003563433,0,0,-1.948330228,0,0,,,,-3.348056025,0.03395888,0.96604112,-1.507596242,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.777447105,0.222552895,0,0,1.227016975,1,1.227016975,,,,0.057413406,0.942586594,0,0,-1.167505608,0,0,,,,0,0.226890756,2.4221097,1.53760292,4.037563275,2.056041663,1.366536615,7072.264634
7961,0,0,0,0,5,1,2,1,4,1,2,124,4.820281566,23,3.135494216,33,23,35,51,51,25,15,4,16.6,NA,1,0,,test,2,-1.670495162,1.229193209,-1.341262958,-0.296159338,-0.604016924,0.962589605,0.998445714,0.001554286,0,0,-1.97746285,0,0,,,,-3.249006668,0.037362598,0.962637402,-1.458242333,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.822363906,0.177636094,0,0,0.575723366,1,0.575723366,,,,0.057413406,0.942586594,0,0,-1.167505608,0,0,,,,0,0.226890756,1.835263392,0.43478377,3.995247888,1.623046451,1.175859536,7073.440493
4816,0,0,0,1,4,1,3,1,4,0,9,297,5.693732139,70,4.248495242,70,1,34,57,14,16,25,4,6.86,NA,1,0,,test,2,2.049429412,-0.733564303,-1.012348025,-0.197931426,0.885423105,0.995523851,0.783580174,0.216419826,0,0,1.138087471,1,1.138087471,,,,-1.772095154,0.145281969,0.854718031,0.106588558,0,1,0.106588558,,,,0,0.3720299,0.6279701,1,0,7.105566451,1,7.105566451,,,,0.713554338,0.286445662,0,0,2.153462105,1,2.153462105,,,,0.057325151,0.942674849,0,0,-1.168785306,0,0,,,,0,2.854368932,3.28153378,2.974526985,5.378035341,3.622116259,2.413653215,7075.854147
1912,0,0,0,1,4,1,2,1,5,1,4,280,5.634789603,70,4.248495242,75,2,20,55,15,14,15,5,9.34,NA,1,0,,test,2,2.003697441,-0.631713433,-1.380895082,-0.380806907,-0.598484209,0.972130014,0.997139173,0.002860827,0,0,-1.958518015,0,0,,,,-3.183172985,0.039803887,0.960196113,-1.422843643,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.821555694,0.178444306,0,0,0.587442431,1,0.587442431,,,,0.057247519,0.942752481,0,0,-1.169910969,0,0,,,,0,0.856643357,0.849230616,1.62637934,3.529097938,1.715337813,1.039453003,7076.8936
4542,0,0,1,0,3,1,3,1,5,1,5,146,4.983606622,36,3.583518938,45,20,37,53,9,4,15,5,7.34,NA,1,0,,test,2,-0.889518068,-1.350683096,-0.874476669,0.134559386,-0.034225987,0.996247077,0.999511967,0.000488033,0,0,-1.99292352,0,0,,,,-6.019966864,0.002423861,0.997576139,-1.964854019,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.824442885,0.175557115,0,0,0.545578168,1,0.545578168,,,,0.055926085,0.944073915,0,0,-1.189071773,0,0,,,,0,0.856643357,0.024456391,0.301120448,0.133942494,0.329040672,0.422124961,7077.315724
4246,1,0,0,0,1,0,2,1,4,1,8,179,5.187385806,56,4.025351691,63,8,31,48,4,3,19,6,4.15,NA,1,0,,test,2,0.552268625,-1.790034182,-0.983613678,0.0069308,-0.484808032,0.899890112,0.999630927,0.000369073,0,0,-1.994648447,0,0,,,,-3.502242935,0.02924848,0.97075152,-1.575897043,0,0,0,,,,0,0.996883658,0.003116342,0,0,-1.954813041,0,0,,,,0.852114464,0.147885536,0,0,0.144340272,1,0.144340272,,,,0.055894971,0.944105029,0,0,-1.189522916,0,0,,,,0,0.141176471,2.864341496,2.213376057,3.402433498,2.15533188,1.241876751,7078.557601
4331,0,0,1,0,3,1,2,1,6,0,9,231,5.442417711,55,4.007333185,55,8,37,62,18,19,14,2,13.38,NA,1,0,,test,2,0.720549604,0.05858471,-1.042965388,-0.02873226,0.460847633,0.974016546,0.985181982,0.014818018,0,0,-1.785138746,0,0,,,,-2.906789941,0.051818931,0.948181069,-1.248625502,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.843255877,0.156744123,0,0,0.272789786,1,0.272789786,,,,0.055889455,0.944110545,0,0,-1.189602899,0,0,,,,0,0.134948097,1.759606805,0.654005036,4.705122362,1.813420575,1.170703811,7079.728305
6661,0,0,0,1,4,1,2,1,6,1,9,185,5.220355825,59,4.077537444,69,1,11,37,14,10,16,4,10.39,NA,1,0,,test,2,1.026217545,-0.79988798,-1.716804279,0.129381187,0.463716768,0.970284675,0.99537802,0.00462198,0,0,-1.932981292,0,0,,,,-3.696395667,0.024212031,0.975787969,-1.648925553,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.84934561,0.15065439,0,0,0.184488656,1,0.184488656,,,,0.055889455,0.944110545,0,0,-1.189602899,0,0,,,,0,0.134948097,1.677486188,0.562040574,3.360856416,1.433832819,0.427328178,7080.155633
7830,0,0,0,0,5,1,2,1,6,1,8,307,5.726847748,58,4.060443011,58,5,40,58,16,18,15,3,10.59,NA,1,0,,test,2,1.475595765,-0.265695724,-0.94676435,-0.087704779,0.412571309,0.970858082,0.980635485,0.019364515,0,0,-1.719214528,0,0,,,,-2.665134241,0.065062323,0.934937677,-1.056596313,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.817747209,0.182252791,0,0,0.642665467,1,0.642665467,,,,0.055889455,0.944110545,0,0,-1.189602899,0,0,,,,0,0.134948097,1.947350902,0.418258212,4.684094963,1.796163044,1.276494468,7081.432128
7869,0,0,1,0,3,1,2,1,1,1,8,327,5.789960171,121,4.795790546,121,1,60,108,8,3,17,3,8.21,NA,1,0,,test,2,4.399833614,-1.19542801,0.095600158,-0.282703585,-0.08607911,0.978884643,0.989398054,0.010601946,0,0,-1.84627178,0,0,,,,-2.911165908,0.051604345,0.948395655,-1.251737004,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.811629875,0.188370125,0,0,0.731366819,1,0.731366819,,,,0.055859171,0.944140829,0,0,-1.190042015,0,0,,,,0,0.134948097,2.357568727,3.517528931,3.370607352,2.345163277,2.590590074,7084.022718
2784,1,0,0,0,1,0,3,1,4,1,8,93,4.532599493,6,1.791759469,34,62,79,193,24,11,17,6,10.24,NA,1,0,,test,2,-3.56784535,-0.150032187,1.087197022,0.287410574,-0.380917875,0.98300822,0.999960551,3.94E-05,0,0,-1.999427983,0,0,,,,-5.678290822,0.003407745,0.996592255,-1.950587692,0,0,0,,,,0,0.996883658,0.003116342,0,0,-1.954813041,0,0,,,,0.818439269,0.181560731,0,0,0.632630601,1,0.632630601,,,,0.055794613,0.944205387,0,0,-1.190978111,0,0,,,,0,0.141176471,2.350288637,1.498467165,1.596386761,1.396579758,1.14251054,7085.165228
4078,0,0,1,0,3,1,3,1,5,1,8,103,4.634728988,24,3.17805383,25,18,65,89,9,8,8,5,9.79,NA,1,0,,test,2,-1.791691337,-0.826669285,-0.008802662,-0.457326174,-0.46856043,0.997292156,0.992530295,0.007469705,0,0,-1.891689277,0,0,,,,-3.818488389,0.021489052,0.978510948,-1.688408749,0,0,0,,,,0,0.746138179,0.253861821,0,0,1.680996401,1,1.680996401,,,,0.764807608,0.235192392,0,0,1.410289678,1,1.410289678,,,,0.055527428,0.944472572,0,0,-1.194852288,0,0,,,,0,0.856643357,2.101006005,0.835490762,2.654902138,1.612010565,1.495690094,7086.660918
2244,0,0,1,0,3,1,2,1,2,1,9,156,5.049856007,47,3.850147602,52,6,94,125,35,36,14,5,11.72,NA,1,0,,test,2,0.041955506,1.281049303,0.643327212,-0.133106574,0.328634356,0.980090954,0.981664598,0.018335402,0,0,-1.734136677,0,0,,,,-2.875454718,0.053380348,0.946619652,-1.225984956,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.854957477,0.145042523,0,0,0.103116582,1,0.103116582,,,,0.055224818,0.944775182,0,0,-1.199240146,0,0,,,,0,0.134948097,2.438065977,0.971670998,4.461323229,2.001502075,1.571702317,7088.232621
3457,0,0,1,0,3,1,2,1,2,1,9,171,5.141663557,19,2.944438979,46,16,82,135,8,6,17,4,8.5,NA,1,0,,test,2,-0.909671108,-0.932725334,0.793844506,0.059624854,0.519881206,0.976471648,0.99048624,0.00951376,0,0,-1.862050485,0,0,,,,-3.318418315,0.034944709,0.965055291,-1.493301714,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.895441978,0.104558022,0,0,-0.483908674,0,0,,,,0.055224818,0.944775182,0,0,-1.199240146,0,0,,,,0,0.134948097,1.162477912,0.826505924,4.015090067,1.5347555,1.01149096,7089.244112
5002,0,0,0,1,4,1,2,1,2,0,8,106,4.663439094,22,3.091042453,30,16,80,171,32,12,21,4,20.82,NA,1,0,,test,2,-1.636788526,0.923490837,0.736137784,0.340872332,0.85832645,0.971000786,0.995368433,0.004631567,0,0,-1.932842272,0,0,,,,-3.275623182,0.036416991,0.963583009,-1.471953628,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.865223724,0.134776276,0,0,-0.045743999,0,0,,,,0.055224818,0.944775182,0,0,-1.199240146,0,0,,,,0,0.134948097,1.2044951,0.481488523,4.608277032,1.607302188,0.62858699,7089.872699
6018,0,0,0,0,5,1,3,1,5,0,4,135,4.905274778,27,3.295836866,37,25,125,206,12,9,15,3,8.15,NA,1,0,,test,2,-1.495735724,-0.524132877,2.33541197,-0.270382764,-0.389670474,0.994582364,0.997474083,0.002525917,0,0,-1.963374207,0,0,,,,-4.05263389,0.017079759,0.982920241,-1.752343492,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.753142369,0.246857631,0,0,1.579435654,1,1.579435654,,,,0.055199057,0.944800943,0,0,-1.199613676,0,0,,,,0,0.856643357,0.428264859,1.790880797,1.934757812,1.252636706,1.996675329,7091.869374
4946,1,0,0,0,1,1,4,1,1,0,9,169,5.129898715,31,3.433987204,58,2,85,291,11,7,13,7,9.72,NA,1,0,,test,2,0.066019948,-0.453675296,2.074570583,-0.116257125,-0.486982698,0.998750359,0.999492365,0.000507635,0,0,-1.992639296,0,0,,,,-5.861829756,0.002837954,0.997162046,-1.95884966,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.755583927,0.244416073,0,0,1.544033058,1,1.544033058,,,,0.054688651,0.945311349,0,0,-1.207014564,0,0,,,,0,0.134948097,0.984114546,1.015510768,-1.01841916,0.279038563,0.641830065,7092.511204
4394,0,0,1,0,3,1,3,1,4,1,8,283,5.645446898,97,4.574710979,97,0,69,94,41,21,39,4,16.37,NA,1,0,,test,2,3.121996659,0.981679815,-0.151213089,0.378132735,0.996917551,0.995658645,0.994717089,0.005282911,0,0,-1.923397784,0,0,,,,-1.766331713,0.14599911,0.85400089,0.11698709,0,1,0.11698709,,,,0,0.993780695,0.006219305,0,0,-1.909820081,0,0,,,,0.790569561,0.209430439,0,0,1.03674136,1,1.03674136,,,,0.054275036,0.945724964,0,0,-1.213011981,0,0,,,,0,2.854368932,4.822751515,5.229201681,5.728289955,4.658653021,4.655431354,7097.166635
4887,0,0,0,0,5,1,3,1,4,1,8,171,5.141663557,102,4.624972813,102,1,89,178,5,4,29,7,5.61,NA,1,0,,test,2,2.523768715,-1.24315516,1.369988463,-0.108756667,0.95531149,0.995000485,0.842658069,0.157341931,0,0,0.281458005,1,0.281458005,,,,-1.218163417,0.228259817,0.771740183,1.30976734,0,1,1.30976734,,,,0,0.993780695,0.006219305,0,0,-1.909820081,0,0,,,,0.778293411,0.221706589,0,0,1.214745534,1,1.214745534,,,,0.054275036,0.945724964,0,0,-1.213011981,0,0,,,,0,2.854368932,4.790779718,4.741031463,4.226149217,4.153082332,3.277878929,7100.444514
5550,0,0,0,1,4,1,2,1,4,1,3,211,5.351858133,65,4.17438727,65,4,82,174,7,7,21,4,5.34,NA,1,0,,test,2,1.141258621,-1.110411823,1.1511939,0.603779813,0.5454829,0.740046653,0.999279175,0.000720825,0,0,-1.989548032,0,0,,,,-2.661062085,0.065310469,0.934689531,-1.052998207,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.782430649,0.217569351,0,0,1.154755594,1,1.154755594,,,,0.054128002,0.945871998,0,0,-1.215143974,0,0,,,,0,0.226890756,3.292364761,1.557656396,5.130883186,2.551948775,1.307889823,7101.752404
3502,1,0,0,0,1,1,2,1,2,0,8,202,5.308267697,38,3.63758616,65,7,49,85,19,18,17,13,12.74,NA,1,0,,test,2,0.414843216,0.043176391,-0.563008312,0.081082284,0.36867695,0.941600676,0.994598087,0.005401913,0,0,-1.921672268,0,0,,,,-2.687272652,0.063728558,0.936271442,-1.075935907,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.734605972,0.265394028,0,0,1.848213401,1,1.848213401,,,,0.053882328,0.946117672,0,0,-1.218706249,0,0,,,,0,0.134948097,2.02693762,1.640709835,3.937906461,1.935125503,1.768596327,7103.521
6817,1,0,0,0,1,1,3,1,2,0,5,232,5.446737372,39,3.663561646,58,6,58,81,14,9,17,3,7.36,NA,1,0,,test,2,0.528583679,-0.921637105,-0.212756333,0.072392186,0.344498886,0.992702501,0.996191214,0.003808786,0,0,-1.944772608,0,0,,,,-4.460573414,0.011423726,0.988576274,-1.834355979,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.717887471,0.282112529,0,0,2.090631667,1,2.090631667,,,,0.053796827,0.946203173,0,0,-1.219946008,0,0,,,,0,0.134948097,0.348640401,2.065807939,1.557263088,1.026664881,0.926021201,7104.447022
1865,0,1,0,0,2,1,2,1,2,0,0,147,4.990432587,58,4.060443011,58,2,34,68,9,6,18,4,5.5,NA,1,0,,test,2,0.474312653,-1.39654914,-0.810505019,0.030539799,-0.46219942,0.97040379,0.999781935,0.000218065,0,0,-1.99683806,0,0,,,,-5.273980442,0.005097064,0.994902936,-1.926092568,0,0,0,,,,0,0.824178926,0.175821074,0,0,0.549405569,1,0.549405569,,,,0.718801238,0.281198762,0,0,2.077382054,1,2.077382054,,,,0.05375061,0.94624939,0,0,-1.220616154,0,0,,,,0,2.318777293,2.791647675,1.8348906,1.263307233,2.0521557,1.226403172,7105.673425
3955,0,1,0,0,2,0,1,1,5,1,8,255,5.541263545,67,4.204692619,76,2,49,75,51,55,22,9,18.81,NA,1,0,,test,2,1.790020849,2.897378788,-1.10708628,0.110236042,0.263621986,0.73074619,0.989641236,0.010358764,0,0,-1.849797928,0,0,,,,-1.875397067,0.132918471,0.867081529,-0.072682168,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.764440789,0.235559211,0,0,1.415608559,1,1.415608559,,,,0.05374824,0.94625176,0,0,-1.220650515,0,0,,,,0,0,4.334761548,4.081279178,7.188051613,3.901023085,2.015945915,7107.689371
2126,0,1,0,0,2,0,2,1,3,1,7,185,5.220355825,66,4.189654742,72,3,3,30,5,6,17,4,4.91,NA,1,0,,test,2,1.165969758,-1.66134973,-1.818360329,-0.123186224,-0.49100098,0.957300243,0.999318707,0.000681293,0,0,-1.99012125,0,0,,,,-3.262935406,0.036864843,0.963135157,-1.46545977,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.812874139,0.187125861,0,0,0.713324983,1,0.713324983,,,,0.05367424,0.94632576,0,0,-1.221723514,0,0,,,,0,0,3.540279061,2.719050612,3.30739963,2.391682326,1.302156763,7108.991528
3885,0,1,0,0,2,0,2,1,5,1,9,201,5.303304908,45,3.80666249,83,11,64,139,22,40,15,5,18.96,NA,1,0,,test,2,0.797453143,1.791133232,-0.072539548,-0.264098531,-0.482348309,0.96281554,0.997996451,0.002003549,0,0,-1.970948541,0,0,,,,-2.803380065,0.057141797,0.942858203,-1.171443949,0,0,0,,,,0,0.978649778,0.021350222,0,0,-1.690421784,0,0,,,,0.803699228,0.196300772,0,0,0.846361189,1,0.846361189,,,,0.05367424,0.94632576,0,0,-1.221723514,0,0,,,,0,0,4.692641624,2.736096257,5.749755445,3.294623331,1.094117647,7110.085645
2491,1,0,0,0,1,1,2,1,6,1,9,213,5.361292166,59,4.077537444,60,3,82,168,14,19,21,11,7.38,NA,1,0,,test,2,0.958868746,-0.24843506,0.957810331,0.21518016,0.819463839,0.941042618,0.987650614,0.012349386,0,0,-1.820933901,0,0,,,,-2.26953843,0.093677393,0.906322607,-0.6416778,0,0,0,,,,0,0.990606482,0.009393518,0,0,-1.863793988,0,0,,,,0.72862058,0.27137942,0,0,1.935001596,1,1.935001596,,,,0.053648485,0.946351515,0,0,-1.22209697,0,0,,,,0,0.134948097,3.539496523,2.603404058,4.679116792,2.739241368,1.755996237,7111.841641
7998,0,0,1,0,3,1,1,1,4,0,3,91,4.510859507,26,3.258096538,29,28,21,53,43,27,30,5,16.88,NA,1,0,,test,2,-2.094589894,1.162898535,-1.657555766,0.918718133,0.907532909,-0.253964618,0.877486872,0.122513128,0,0,-0.223559639,0,0,,,,-3.682762476,0.024536224,0.975463776,-1.644224754,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.866948206,0.133051794,0,0,-0.070748984,0,0,,,,0.053610736,0.946389264,0,0,-1.222644329,0,0,,,,0,0.226890756,2.217507082,2.955372458,4.404677729,2.451112006,2.188583144,7114.030225
4858,0,0,0,1,4,1,2,1,5,0,5,154,5.036952602,25,3.218875825,33,33,101,150,46,49,17,3,19.35,NA,1,0,,test,2,-1.768351789,2.814963749,0.751839005,0.026761566,0.597439848,0.978244487,0.983462285,0.016537715,0,0,-1.76020313,0,0,,,,-3.11071674,0.042667358,0.957332642,-1.381323308,0,0,0,,,,0,0.934656969,0.065343031,0,0,-1.052526049,0,0,,,,0.787460862,0.212539138,0,0,1.081817504,1,1.081817504,,,,0.053293224,0.946706776,0,0,-1.227248256,0,0,,,,0,0.856643357,0.956438551,2.084142546,6.344291092,2.560378886,3.262528981,7117.292754
